GENE,BF_SP_HT,BF_SP_WT
SS18,3.0266666666666664,-4.119666666666667
SS18L1,2.025333333333333,30.345333333333333
SSB,21.078,31.550333333333334
SSBP1,-1.6973333333333334,12.927666666666667
SSNA1,-5.254333333333333,1.842
SSR1,5.171,-4.6530000000000005
SSR2,2.892333333333333,-4.524333333333334
SSR3,-1.2393333333333334,-7.184
SSSCA1,-2.7176666666666667,11.642999999999999
STARD7,-0.37466666666666676,16.362000000000002
STIL,2.420666666666666,18.452666666666666
STK24,-2.093,-1.110666666666667
STK39,-2.4483333333333333,-4.871
STK40,-5.753666666666667,-2.887
STT3B,-2.678,-9.072000000000001
STX18,-2.2896666666666667,9.871666666666666
STYXL1,-1.75,-6.371333333333333
SUGP2,-0.812,19.68166666666667
SULT6B1,-2.8346666666666667,-7.952666666666667
SUPT20H,-18.356666666666666,-13.915333333333333
SUPT4H1,-0.8376666666666667,10.541333333333334
SUPT5H,17.551,34.63633333333333
SUPT6H,18.362333333333336,36.74666666666667
SUPT7L,-8.568333333333333,3.4983333333333335
SUSD1,-3.857666666666667,-4.122333333333333
SUSD5,-5.536333333333333,-4.226333333333334
SUV39H1,-6.600666666666666,-3.8476666666666666
SUZ12,-3.1856666666666666,11.055
SWI5,0.9086666666666665,5.403333333333334
SWSAP1,9.831666666666667,1.0673333333333332
SYMPK,13.518333333333333,39.304
SZRD1,0.727,-7.503666666666667
TADA1,-9.960666666666667,-10.148333333333333
TAF11,13.724333333333334,40.99466666666667
TAF12,-6.310666666666667,-3.980333333333333
TAF1A,27.748,36.367666666666665
TAF1C,6.747999999999999,32.672333333333334
TAF1D,6.857666666666667,36.245000000000005
TAF2,16.573,41.106
TAF3,0.16133333333333347,11.284
TAF5,3.417333333333333,20.942333333333334
TAF6,9.927333333333333,24.121666666666666
TAF6L,-13.483666666666666,-9.913
TAF8,1.8463333333333334,23.086666666666666
TAMM41,11.936666666666667,34.78333333333333
TANC1,-0.6060000000000002,14.659666666666666
TANGO6,13.813,36.504999999999995
TAOK2,-1.746,12.275666666666666
TARS2,30.127666666666666,40.279333333333334
TBC1D2,-3.6830000000000003,-1.4673333333333332
TBC1D22A,-2.9273333333333333,-2.9113333333333333
TBC1D31,-4.635666666666666,1.0279999999999998
TBCD,6.228,18.808
TBL1X,-5.725,-6.846333333333334
TBL3,8.948666666666666,22.180666666666667
TBRG1,-0.8083333333333333,-14.951
TCEA3,-4.787,-3.2390000000000003
TCEAL6,0.3993333333333333,8.97
TCF7L2,-6.654666666666667,-6.509666666666667
TCOF1,9.498000000000001,30.981666666666666
TCP1,17.358,42.174
TEKT2,-2.6433333333333335,2.0493333333333332
TERF1,7.684,0.5873333333333334
TERF2IP,3.893,23.687
TEX14,14.558666666666667,30.75933333333333
TEX261,-0.6296666666666667,4.932333333333332
TFAM,14.015666666666666,37.772666666666666
TFB1M,11.333333333333332,15.678666666666667
TFDP3,-6.075,-8.711333333333334
TFE3,-1.1383333333333332,10.342
TFPT,-0.06099999999999994,10.237
TGFBR2,-1.6426666666666665,-7.009333333333333
TGIF2-C20orf24,-4.66,0.4113333333333335
THAP1,-0.7503333333333334,16.378333333333334
THAP11,-4.554,-5.963666666666667
THAP2,-6.052333333333333,1.8860000000000003
THOC5,19.169666666666668,27.406666666666666
THRA,-5.730666666666667,-9.273
TICAM1,-3.1453333333333333,-1.1719999999999997
TIMM10,5.878,20.450333333333333
TIMMDC1,2.0803333333333334,-1.219
TIMP1,-1.9719999999999998,10.865333333333334
TINF2,5.471,26.15
TIPIN,23.358999999999998,29.631333333333334
TIPRL,30.133666666666667,41.02733333333333
TLCD2,-3.3763333333333336,0.532666666666667
TLN1,-2.3853333333333335,-5.584666666666666
TM2D1,-4.899666666666667,-8.994
TMCC1,-4.806333333333333,-1.5333333333333334
TMED4,-1.9586666666666668,12.479333333333333
TMEFF2,-4.807,-0.7000000000000002
TMEM126A,-3.7746666666666666,-7.071
TMEM167A,10.643333333333333,13.646666666666667
TMEM174,-5.829000000000001,-11.281333333333334
TMEM185A,-2.5836666666666668,4.938000000000001
TMEM234,13.353666666666667,40.327333333333335
TMEM242,7.392,25.526666666666667
TMEM258,12.073666666666666,31.283333333333335
TMEM261,7.629666666666666,5.755333333333334
TMEM55B,-2.8033333333333337,4.348333333333334
TMPRSS11F,-5.448333333333333,-9.703
TMTC2,0.5770000000000001,12.023
TNFRSF25,0.3159999999999999,12.338666666666667
TOMM20,13.422333333333333,37.74433333333333
TOMM22,0.9389999999999997,11.130666666666666
TOMM40,9.344,35.10133333333333
TOP1,12.370000000000001,29.668333333333333
TOP2A,3.09,14.067333333333334
TOP3A,-4.790333333333333,-1.742333333333333
TP53,-11.935666666666666,-15.836333333333334
TP53RK,1.8850000000000002,21.207333333333334
TPH2,-5.431,-10.729
TPI1,3.416,10.370000000000001
TPRKB,6.337000000000001,26.384666666666664
TPT1,-2.0613333333333332,7.273000000000001
TPTE,-5.246333333333333,-9.446333333333333
TRAF2,3.7896666666666663,7.905333333333334
TRAK2,3.489666666666666,1.4646666666666668
TRAM1,-4.867333333333334,-4.337000000000001
TRAPPC1,-2.921,10.910333333333334
TRAPPC11,7.019666666666667,26.40233333333333
TRAPPC4,0.8206666666666667,18.126
TRAPPC5,10.51,24.549
TRAPPC8,3.5940000000000003,30.076666666666664
TREML4,-5.87,-10.853
TREX2,9.968,47.31
TRIAP1,-3.459,5.876333333333333
TRIM32,-0.4363333333333334,8.090333333333334
TRIM60,-4.836666666666667,-9.127666666666666
TRIM69,-4.257666666666666,2.906
TRIP13,5.877000000000001,5.509666666666667
TRMT10A,7.021,1.248
TRMT6,7.509,22.06
TRNAU1AP,17.066,40.716
TRNT1,17.069666666666667,25.59733333333333
TROVE2,4.606333333333334,5.124
TRRAP,-1.3986666666666667,14.568666666666667
TRUB2,-1.944,12.264666666666667
TSR1,2.459,16.291333333333334
TSR2,-1.0290000000000001,6.367333333333334
TSTD2,-3.5783333333333336,9.414666666666665
TTC1,19.86433333333333,40.60066666666667
TTC19,-1.9416666666666667,-4.165666666666667
TTC27,24.195666666666668,40.01166666666667
TTC4,9.848333333333333,30.112333333333332
TTC8,-4.856,0.9930000000000002
TTF1,10.753,16.104333333333333
TTF2,5.782333333333334,27.587333333333333
TTI1,13.644333333333332,38.090333333333334
TTI2,16.144,37.099333333333334
TTK,24.284,42.56966666666667
TTLL1,0.8153333333333331,1.362
TTYH2,-5.940333333333333,-9.888
TUBA1B,15.509,34.67133333333334
TUBA1C,5.808333333333334,19.62333333333333
TUBB,-0.3166666666666667,-13.290333333333333
TUBE1,11.897666666666668,23.862000000000002
TUBG1,13.256666666666668,34.18
TUFM,-2.9583333333333335,7.137333333333333
TWISTNB,17.003666666666668,41.54566666666667
TXNDC17,1.7243333333333333,-4.581333333333333
TXNDC9,-1.5076666666666665,8.922666666666668
TXNRD1,-1.0206666666666666,18.388666666666666
U2SURP,-1.4873333333333334,15.610999999999999
UBA1,3.417666666666667,0.308
UBA3,17.278333333333332,26.207
UBA6,6.680666666666666,2.5613333333333337
UBALD1,4.054666666666667,-3.4606666666666666
UBALD2,-3.989,1.3436666666666668
UBAP2L,2.413333333333333,0.2150000000000001
UBE2A,8.691666666666666,-4.069333333333334
UBE2G2,0.282,2.198
UBE2T,39.228,47.98133333333333
UBE2V1,-6.922666666666666,-3.3813333333333335
UBE3B,-4.688666666666666,-4.888
UBFD1,-2.0646666666666667,11.200333333333333
UBQLN3,-5.101,-11.736666666666666
UBR4,1.0610000000000002,1.8703333333333332
UFC1,3.1133333333333337,-1.3073333333333332
UFL1,6.909666666666666,9.735
UFM1,10.265333333333333,-1.0133333333333334
UIMC1,-4.163,-7.629666666666666
UMAD1,14.779333333333334,34.973
UPF1,14.192666666666668,30.082666666666668
UPF3B,-2.7843333333333335,-10.037
UQCR10,0.026666666666666616,8.025333333333334
URB1,20.06,43.611333333333334
URB2,-6.546333333333333,5.442666666666667
URI1,0.022333333333333243,13.942
URM1,6.503,24.079666666666668
UROS,-0.973,11.068999999999999
USF1,-0.9466666666666667,-8.989
USMG5,3.7869999999999995,11.146
USP10,2.2363333333333335,14.81
USP20,-4.146,2.2593333333333336
USP26,-3.206,-7.176666666666667
USP27X,6.903333333333333,30.091333333333335
USP28,-10.875666666666667,-17.231333333333332
USP36,-2.699,19.169333333333334
USP6NL,-3.0616666666666665,-9.739333333333333
USP8,9.452,4.982333333333332
USPL1,6.857666666666667,23.535666666666664
UTP15,11.639999999999999,24.324333333333332
UTP20,13.695333333333332,29.780666666666665
UTP6,10.497,21.81566666666667
UVRAG,13.494333333333334,29.432
UXT,4.365666666666667,17.943333333333335
VBP1,16.500666666666667,30.764
VCAM1,-5.76,-7.542
VEZT,-3.4090000000000003,6.093
VIPR2,-4.024,-8.816666666666666
VKORC1L1,-4.043,-3.2656666666666667
VPREB1,-2.6176666666666666,-8.736666666666666
VPS18,-3.772,20.09766666666667
VPS25,3.2706666666666666,30.859666666666666
VPS28,11.859333333333334,25.228
VPS29,13.767,9.808
VPS35,0.656,15.439333333333334
VPS36,12.185666666666666,38.29166666666667
VPS37A,0.714,14.708666666666666
VPS54,2.203666666666667,8.099
VPS8,3.851666666666667,5.017666666666666
VRK1,-0.21066666666666667,-1.1836666666666666
VRTN,16.852333333333334,21.580666666666666
VWA5A,-5.414999999999999,-2.4183333333333334
WARS2,10.358,30.418666666666667
WASF1,-1.977666666666667,1.9436666666666664
WBP11,1.3903333333333332,21.194666666666667
WDR1,6.563666666666666,35.60966666666667
WDR12,22.242666666666665,37.74133333333333
WDR18,2.547,13.995666666666667
WDR25,13.083333333333334,44.690666666666665
WDR36,17.840333333333334,43.856
WDR4,0.5426666666666666,18.683333333333334
WDR48,13.467,34.224
WDR5,25.329666666666668,28.429
WDR55,25.247,46.388333333333335
WDR61,19.012,43.867333333333335
WDR7,-0.09966666666666664,-4.892666666666667
WDR77,13.18,33.90266666666667
WDR83OS,-4.495666666666667,6.723
XPO1,6.746666666666667,23.465
XPOT,-2.101,-2.3643333333333336
XRCC1,14.116999999999999,36.909666666666666
XRCC2,13.440333333333335,26.92366666666667
XRCC3,-2.1713333333333336,18.059666666666665
XRCC6,9.928,32.794333333333334
XRN1,6.479666666666667,17.602333333333334
YAE1D1,12.607666666666667,35.952999999999996
YARS,0.997,18.147666666666666
YEATS4,23.031,30.087333333333333
YIPF3,-1.1493333333333333,9.872
YIPF5,0.1296666666666666,-8.137
YLPM1,0.07266666666666667,11.965
YME1L1,-4.390333333333333,4.161333333333333
YPEL4,2.9203333333333332,14.279666666666667
YTHDC1,8.388,24.956000000000003
YTHDF2,-5.274,-1.8766666666666667
YY1AP1,-2.3053333333333335,14.810666666666666
ZACN,-5.626333333333333,12.594333333333335
ZBTB10,-0.8823333333333334,-12.890666666666666
ZBTB17,9.521333333333333,19.442
ZBTB34,2.314,14.531666666666666
ZC3H10,3.1663333333333332,-5.400666666666667
ZC3H15,0.3560000000000001,14.586666666666668
ZC3H3,1.8643333333333334,21.880666666666666
ZC3H8,22.349,32.928
ZCCHC17,-2.7539999999999996,5.426666666666667
ZCCHC3,-2.316333333333333,9.436333333333334
ZFAND3,-2.2946666666666666,7.733
ZFP62,-4.454666666666666,-9.399666666666667
ZFP69,-4.996333333333333,4.451666666666666
ZFYVE19,-3.608,2.599
ZMAT2,15.741666666666667,26.991333333333333
ZMAT5,12.872,37.641666666666666
ZMYM3,2.642333333333333,6.586333333333333
ZNF101,-3.924666666666667,1.654666666666667
ZNF107,-6.8435,4.393
ZNF131,-1.1023333333333332,4.571666666666666
ZNF143,2.1336666666666666,19.374
ZNF148,-3.220666666666667,2.767
ZNF205,-4.443333333333333,2.4243333333333332
ZNF236,-3.339,12.355333333333334
ZNF318,-5.110666666666667,-8.508333333333333
ZNF343,-6.469,-0.9996666666666666
ZNF407,12.523666666666667,32.96933333333333
ZNF408,-5.733666666666666,2.026
ZNF426,-1.6353333333333333,-5.775333333333334
ZNF444,3.4233333333333333,9.874666666666666
ZNF488,-4.787333333333333,-2.1646666666666667
ZNF511,2.4363333333333332,17.540333333333333
ZNF526,-0.42633333333333334,32.535333333333334
ZNF554,-4.455,4.484333333333333
ZNF594,-2.7513333333333336,-0.18299999999999925
ZNF623,-5.1963333333333335,-5.8020000000000005
ZNF627,-2.5246666666666666,1.1986666666666663
ZNF641,-6.108666666666666,-12.064
ZNF699,0.595,0.8283333333333335
ZNF787,-7.844666666666667,-1.3503333333333332
ZNF799,-3.1856666666666666,3.463
ZNHIT1,2.6483333333333334,18.106333333333332
ZNHIT6,37.01733333333333,53.61633333333334
ZNRF3,-6.521,6.740333333333333
ZP1,-5.154333333333334,-6.309333333333333
ZP3,-4.765,-0.06966666666666683
ZPR1,2.817,12.596666666666668
ZRSR2,23.089666666666666,28.133333333333333
ZSCAN21,-3.9723333333333333,2.2456666666666667
ZSCAN9,-4.740666666666667,-0.8653333333333334
ZSWIM7,1.1543333333333332,-3.7773333333333334
ZSWIM8,3.5276666666666667,-7.264666666666667
ZWILCH,16.479,45.603
